seller_id,total_orders,total_revenue,avg_delivery_days,late_rate_pct,cancel_rate_pct,composite_risk_score,risk_category
5670f4db5b62c43d542e1b2d56b0cf7c,22,6630.09,8.6,4.55,0.00,4.55,Low
730937bf88cb151eb2eb849f642fc213,22,2821.2,6.3,4.55,0.00,4.55,Low
7c5b05cbdb5542049f38d90d7815b97d,22,1038.96,7.4,4.55,0.00,4.55,Low
f789d2c4f2c2eb38fc4373e7a4b35264,44,4864.24,10.9,4.55,0.00,4.55,Low
86ccac0b835037332a596a33b6949ee1,180,16619.93,12.0,3.33,0.56,4.45,Low
c66dccfb3f109511246da627dd5a2498,45,12708.55,11.3,4.44,0.00,4.44,Low
abcd2cb37d46c2c8fb1bf071c859fc5b,45,4880.22,13.9,4.44,0.00,4.44,Low
b32be1695eb7ec5f10f72d9610a12527,45,26874.0,12.2,4.44,0.00,4.44,Low
dbc22125167c298ef99da25668e1011f,406,33776.78,11.4,2.46,0.99,4.44,Low
870d0118f7a9d85960f29ad89d5d989a,45,3157.2,14.4,4.44,0.00,4.44,Low
6b90f847357d8981edd79a1eb1bf0acb,45,3322.08,5.5,4.44,0.00,4.44,Low
de722cd6dad950a92b7d4f82673f8833,339,55426.1,12.6,4.42,0.00,4.42,Low
710e3548e02bc1d2831dfc4f1b5b14d4,136,23979.11,14.4,4.41,0.00,4.41,Low
94144541854e298c2d976cb893b81343,68,17286.28,12.9,4.41,0.00,4.41,Low
c33847515fa6305ce6feb1e818569f13,114,15519.85,9.2,4.39,0.00,4.39,Low
6426d21aca402a131fc0a5d0960a3c90,23,1209.64,11.0,4.35,0.00,4.35,Low
10076e5788b8ee532724bcd460baf762,23,821.48,10.0,4.35,0.00,4.35,Low
d624126b9206f595fb3fbb6ba03b28a8,23,7198.8,11.3,4.35,0.00,4.35,Low
4b5f66b7adcf57f1ecc0d3c07dd6b177,23,6381.78,14.1,4.35,0.00,4.35,Low
381c83fdca332ea6afd896da20bf6e4a,46,7355.8,12.6,4.35,0.00,4.35,Low
53243585a1d6dc2643021fd1853d8905,358,222776.05,13.3,4.19,0.00,4.19,Low
9de4643a8dbde634fe55621059d92273,72,17560.34,14.6,4.17,0.00,4.17,Low
a938325a4b357fd23a6a4d5bb126408e,24,3231.0,13.1,4.17,0.00,4.17,Low
cea729054f157f5870bdd321a958d994,24,2482.1,7.1,4.17,0.00,4.17,Low
a3f0b55de503387383c7b1de3ad7f678,24,4348.4,10.7,4.17,0.00,4.17,Low
9d4db00d65d7760644ac0c14edb5fd86,98,9979.7,8.0,4.08,0.00,4.08,Low
138dbe45fc62f1e244378131a6801526,49,1125.56,6.4,4.08,0.00,4.08,Low
80e6699fe29150b372a0c8a1ebf7dcc8,98,11441.56,11.5,4.08,0.00,4.08,Low
9e6229250fedbe05838fef417b74e7fb,74,13132.2,11.8,4.05,0.00,4.05,Low
080102cd0a76b09e0dcf55fcacc60e05,124,5716.78,9.8,4.03,0.00,4.03,Low
2199e7fe213c16213bf5d6a7eadc9a5d,25,4078.29,10.8,4.00,0.00,4.00,Low
25cf099de44674fde97473224f9d59ab,50,1654.36,9.3,4.00,0.00,4.00,Low
d94a40fd42351c259927028d163af842,101,13823.8,13.9,3.96,0.00,3.96,Low
85d9eb9ddc5d00ca9336a2219c97bb13,509,15415.24,14.6,3.54,0.20,3.94,Low
dfa0c4c6229ab200a4a1336b4d7128ff,77,4777.1,9.7,3.90,0.00,3.90,Low
4bfc7a4a1cf8d4d2121c27422d9e50b5,26,8124.4,8.0,3.85,0.00,3.85,Low
e883aa812c37a7413226856f4579fe91,26,4097.1,9.9,3.85,0.00,3.85,Low
6b243f80ed07b10f0e8aa0f21a205f3c,79,6260.1,11.1,3.80,0.00,3.80,Low
0db783cfcd3b73998abc6e10e59a102f,132,9077.4,11.6,3.79,0.00,3.79,Low
dbb9b48c841a0e39e21f98e1a6b2ec3e,108,7186.85,9.8,3.70,0.00,3.70,Low
5f5b43b2bffa8656e4bc6efeb13cc649,27,3677.2,14.0,3.70,0.00,3.70,Low
cc3d14116804f7209f3884f6367f1152,27,5477.8,12.8,3.70,0.00,3.70,Low
95ec4458365c4d11f452ccf538377619,27,1866.76,6.2,3.70,0.00,3.70,Low
5b67882648febfb6e1225e6ad7164f6b,27,6813.48,12.4,3.70,0.00,3.70,Low
750303a20e9c56b2a6bc45cdce0b897d,54,8085.0,14.0,3.70,0.00,3.70,Low
cac876b37d3abcd6bd76caca30277996,27,2229.77,9.8,3.70,0.00,3.70,Low
0b90b6df587eb83608a64ea8b390cf07,164,28592.32,14.4,3.66,0.00,3.66,Low
db4350fd57ae30082dec7acbaacc17f9,137,3331.31,10.8,3.65,0.00,3.65,Low
062ce95fa2ad4dfaedfc79260130565f,55,7521.0,13.6,3.64,0.00,3.64,Low
6c177e38df6d3f34182b1f1d427231bf,55,8341.89,14.4,3.64,0.00,3.64,Low
eeb6de78f79159600292e314a77cbd18,83,43739.84,12.2,3.61,0.00,3.61,Low
6061155addc1e54b4cfb51c1c2a32ad8,28,15633.4,5.7,3.57,0.00,3.57,Low
0885aaf116795758dfeb5f1032487bcd,28,2648.0,5.9,3.57,0.00,3.57,Low
1771297ac436903d1dd6b0e9279aa505,28,2881.27,9.5,3.57,0.00,3.57,Low
ffc470761de7d0232558ba5e786e57b7,28,1649.01,9.6,3.57,0.00,3.57,Low
d379f449f2a3b271bc01c0782020f705,28,4423.06,13.3,3.57,0.00,3.57,Low
ebd2d60905fb58271facef5596b620d3,84,7941.72,12.9,3.57,0.00,3.57,Low
1c68394e931a64f90ea236c5ea590300,142,24832.75,16.0,3.52,0.00,3.52,Low
376a891762bbdecbc02b4b6adec3fdda,57,6406.23,12.1,3.51,0.00,3.51,Low
6c7d50c24b3ccd2fd83b44d8bb34e073,114,8699.34,12.2,1.75,0.88,3.51,Low
e26901d5ab434ce92fd9b5c256820a4e,202,11990.9,9.3,2.48,0.50,3.48,Low
44073f8b7e41514de3b7815dd0237f4f,144,18729.64,13.1,3.47,0.00,3.47,Low
0df3984f9dfb3d49ac6366acbd3bbb85,87,10021.49,9.5,1.15,1.15,3.45,Low
c864036feaab8c1659f65ea4faebe1da,58,10454.2,12.3,3.45,0.00,3.45,Low
1464afc72f696af775557a821c2e253f,29,1059.36,11.5,3.45,0.00,3.45,Low
817245bcc3badd82bbd222e0366951a6,29,5580.5,12.4,3.45,0.00,3.45,Low
4bf2f4ee540798a61f9636d12cd9cc80,29,4995.56,13.4,3.45,0.00,3.45,Low
4ebdc7e6cd6102a022dadc49156d4ea8,29,928.7,10.0,3.45,0.00,3.45,Low
95e03ca3d4146e4011985981aeb959b9,175,11009.96,12.4,3.43,0.00,3.43,Low
c6bda72e4dbf5c5866b13cb1810c6d03,59,14059.38,10.1,3.39,0.00,3.39,Low
5cf13accae3222c70a9cac40818ae839,149,14383.2,10.6,3.36,0.00,3.36,Low
02f5837340d7eb4f653d676c7256523a,30,3883.05,9.6,3.33,0.00,3.33,Low
709e16e2b25c7474d980076c6bfc4806,60,5151.9,10.5,3.33,0.00,3.33,Low
3c487ae8f8d7542beff5788e2e0aea83,30,9385.7,13.6,3.33,0.00,3.33,Low
1b938a7ec6ac5061a66a3766e0e75f90,30,3987.6,11.3,3.33,0.00,3.33,Low
c8b3445d737de6befde0c88ede534a5e,30,3149.04,11.5,3.33,0.00,3.33,Low
0bb738e4d789e63e2267697c42d35a2d,30,2388.3,11.9,3.33,0.00,3.33,Low
d57e18d5f73c7ccb7f7339b61166898d,61,3187.7,9.1,3.28,0.00,3.28,Low
33576ec5412fb5905d876f12f33bfde6,31,2718.0,14.7,3.23,0.00,3.23,Low
5d3bb11474a06bdc23fb9e89f1164ee0,31,3654.6,9.7,3.23,0.00,3.23,Low
4e06067cc08b3f41d837768d392c3ee3,31,941.72,10.4,3.23,0.00,3.23,Low
18e694e0e48ed6f7aa3f24aade5fd697,31,701.54,5.9,3.23,0.00,3.23,Low
01fd077212124329bac32490e8ef80d9,31,1208.0,8.0,3.23,0.00,3.23,Low
b92e3c8f9738272ff7c59e111e108d7c,62,8231.09,16.7,3.23,0.00,3.23,Low
f00e21b1e91a79653163b7fd8f293ff1,31,3900.09,13.0,3.23,0.00,3.23,Low
72c5da29406b4234927b81855e7b64f6,31,11798.69,10.7,3.23,0.00,3.23,Low
ff063b022a9a0aab91bad2c9088760b7,94,12076.5,9.3,3.19,0.00,3.19,Low
520b493b57809f446cb0a233bb3e25c7,63,3698.9,7.7,3.17,0.00,3.17,Low
91f848e9f4be368f4318775aac733370,63,5932.6,10.0,3.17,0.00,3.17,Low
b76dba6c951ab00dc4edf0a1aa88037e,159,2574.78,10.4,3.14,0.00,3.14,Low
fad44952713764836814be105382aee5,32,5129.0,10.7,3.13,0.00,3.13,Low
3c4e0452bff7a2a788179488d3d77032,32,3746.4,13.8,3.13,0.00,3.13,Low
ed4acab38528488b65a9a9c603ff024a,32,12759.45,9.8,3.13,0.00,3.13,Low
6481e96574816ead57975da2c0f6d80d,32,3324.9,6.9,3.13,0.00,3.13,Low
76d64c4aca3a7baf218bf93ef7fa768d,64,16911.8,10.9,3.13,0.00,3.13,Low
ea67327e24487bdfac5fbfa37ea124df,32,6250.18,8.7,3.13,0.00,3.13,Low
d566c37fa119d5e66c4e9052e83ee4ea,65,5145.7,5.7,3.08,0.00,3.08,Low
5c243662ce92d84573bfaff24c3e3700,98,32862.02,10.9,3.06,0.00,3.06,Low
b839e41795b7f3ad94cc2014a52f6796,33,42829.0,6.6,3.03,0.00,3.03,Low
cc5a78bbad32776dc4e3af205218368c,33,4269.18,8.1,3.03,0.00,3.03,Low
dfc5fb7259bb2b599ca565e6e9448f0f,33,6124.63,13.2,3.03,0.00,3.03,Low
8bd0f31cf0a614c658f6763bd02dea69,33,4455.34,10.0,3.03,0.00,3.03,Low
974cf2cb8f4b7add98709c30df02fe10,33,2982.67,11.2,3.03,0.00,3.03,Low
7722b1df1b0e383e000397b2c11e3e19,134,7094.09,8.3,2.99,0.00,2.99,Low
12b9676b00f60f3b700e83af21824c0e,135,26774.0,15.0,1.48,0.74,2.96,Low
066a6914e1ebf3ea95a216c73a986b91,68,9410.38,13.3,2.94,0.00,2.94,Low
a3dd39f583bc80bd8c5901c95878921e,34,4607.81,12.3,2.94,0.00,2.94,Low
ac3508719a1d8f5b7614b798f70af136,103,12775.84,9.3,2.91,0.00,2.91,Low
bf3c6d2a28b2b5501e6c15448982dcc9,35,3956.5,11.7,2.86,0.00,2.86,Low
aaed1309374718fdd995ee4c58c9dfcd,105,9376.95,12.2,2.86,0.00,2.86,Low
fde0cc9ea29c8ccfc0a2c22256a58c71,35,3922.0,8.7,2.86,0.00,2.86,Low
30a2f535bb48308f991d0b9ad4a8c4bb,71,4731.3,8.2,2.82,0.00,2.82,Low
31561f325664a8a7aba4c8d0c3a9b3db,36,2702.19,7.3,2.78,0.00,2.78,Low
3586b8580d9c917874e053a1bb37b5ff,36,1524.7,13.5,2.78,0.00,2.78,Low
594f9aaa48e5bf431f011ddc5669b0d5,37,3248.8,7.6,2.70,0.00,2.70,Low
66dc1b1632bd6a3e508510c5b3492107,37,3721.39,10.2,2.70,0.00,2.70,Low
966cb4760537b1404caedd472cc610a5,75,51286.05,10.0,2.67,0.00,2.67,Low
7f7b8245c336066a1f9933c359f11d77,38,2094.36,8.2,2.63,0.00,2.63,Low
96804ea39d96eb908e7c3afdb671bb9e,38,3610.7,12.9,2.63,0.00,2.63,Low
17ca9b9e9b9ef8fdb529001b49ebb50f,116,9754.83,8.1,2.59,0.00,2.59,Low
37be5a7c751166fbc5f8ccba4119e043,272,55350.55,10.6,2.57,0.00,2.57,Low
d23019c84ffae2d5ef2270367b8605fc,39,29205.1,11.2,2.56,0.00,2.56,Low
5a93f3ab0ef4c84ed5e1b5dbf23978bc,39,2338.25,15.0,2.56,0.00,2.56,Low
080199a181c46c657dc5aa235411be3b,79,14504.2,8.0,2.53,0.00,2.53,Low
c3cfdc648177fdbbbb35635a37472c53,278,43048.18,9.7,2.52,0.00,2.52,Low
8bb48dc19fccaa8613b6229bf7f452a2,82,4190.72,11.5,2.44,0.00,2.44,Low
cab85505710c7cb9b720bceb52b01cee,206,11389.1,10.0,2.43,0.00,2.43,Low
d98eec89afa3380e14463da2aabaea72,168,6968.53,8.5,2.38,0.00,2.38,Low
3d8fa2f5b647373c8620330c4e077a9f,43,3571.73,9.0,2.33,0.00,2.33,Low
33a17d60c64393351ebf1ef860f4e0f2,43,8152.48,10.5,2.33,0.00,2.33,Low
3f995f07c49d0d55a99d5c54957f7d81,43,3955.7,9.5,2.33,0.00,2.33,Low
609e1a9a6c2539919b8205cf7c4e6ff0,87,6595.23,10.1,2.30,0.00,2.30,Low
b410bdd36d5db7a65dcd42b7ead933b8,44,7726.9,9.1,2.27,0.00,2.27,Low
58f1a6197ed863543e0136bdedb3fce2,44,6833.0,10.3,2.27,0.00,2.27,Low
bccf933e006e9b94a6184af782963e77,45,4162.74,11.6,2.22,0.00,2.22,Low
c68fb906c8f4b4b946d8386bfa6e5467,45,4541.16,10.9,2.22,0.00,2.22,Low
ce27a3cc3c8cc1ea79d11e561e9bebb6,135,10682.65,10.1,2.22,0.00,2.22,Low
f680f85bee2d253556ac91be391d2c82,45,5183.92,9.6,2.22,0.00,2.22,Low
b8bc237ba3788b23da09c0f1f3a3288c,45,13685.71,11.6,2.22,0.00,2.22,Low
06e5eefc71ec47ae763c5c6f8db7064f,92,22188.56,10.8,2.17,0.00,2.17,Low
259f7b5e6e482c230e5bfaa670b6bb8f,138,8526.04,8.7,2.17,0.00,2.17,Low
83e197e95a1bbabc8c75e883ed016c47,47,6693.69,10.5,2.13,0.00,2.13,Low
efcd8d2104f1a05d028af7bad20d974b,47,2424.78,10.0,2.13,0.00,2.13,Low
0691148aee60ca47977c187804f935ae,47,5868.51,11.9,2.13,0.00,2.13,Low
0ef83d7d83ed97cd2a0049ac8be5f88a,48,4421.01,9.5,2.08,0.00,2.08,Low
b4ffb71f0cb1b1c3d63fad021ecf93e1,144,6656.09,10.0,2.08,0.00,2.08,Low
4c03b9dd4c11ee2cb35c96c49efc9420,48,6458.6,10.5,2.08,0.00,2.08,Low
2a5b78b41cd05baeac8df54c6606b92c,49,19025.36,9.0,2.04,0.00,2.04,Low
6cd68b3ed6d59aaa9fece558ad360c0a,149,11188.57,10.5,2.01,0.00,2.01,Low
b1a81260566c1bac3114a6d124413f27,51,8684.69,8.5,1.96,0.00,1.96,Low
33a6f4b1e7cdc205511e76ba1b6e0186,105,10295.01,8.4,1.90,0.00,1.90,Low
612170e34b97004b3ba37eae81836b4c,107,23065.02,10.9,1.87,0.00,1.87,Low
2dee2ce60de9709b1a24083217181a1f,54,7784.5,14.1,1.85,0.00,1.85,Low
a5cba26a62b8b4d0145b68b841e62e7f,54,14737.84,13.1,1.85,0.00,1.85,Low
289cdb325fb7e7f891c38608bf9e0962,110,13544.95,6.7,1.82,0.00,1.82,Low
1b8356dabde1d35e17cef975c3f82730,56,3426.39,10.5,1.79,0.00,1.79,Low
0ea22c1cfbdc755f86b9b54b39c16043,237,10711.7,11.0,1.69,0.00,1.69,Low
582d4f8675b945722eda7c0cb61ba4c7,59,4702.96,11.1,1.69,0.00,1.69,Low
229c3efbfb0ea2058de4ccdfbc3d784a,121,15744.0,10.7,1.65,0.00,1.65,Low
8ae520247981aa06bc94abddf5f46d34,65,16320.99,10.9,1.54,0.00,1.54,Low
9d5a9018aee56acb367ba9c3f05d1d6a,67,10292.31,15.0,1.49,0.00,1.49,Low
cb8bcce248bb1fb274ba762d8b971456,68,9402.2,12.6,1.47,0.00,1.47,Low
822166ed1e47908f7cfb49946d03c726,69,3714.83,12.7,1.45,0.00,1.45,Low
d921b68bf747894be13a97ae52b0f386,77,15645.8,9.9,1.30,0.00,1.30,Low
d12c926d74ceff0a90a21184466ce161,78,3944.18,8.7,1.28,0.00,1.28,Low
744dac408745240a2c2528fb1b6028f3,79,22490.6,11.0,1.27,0.00,1.27,Low
725c32fa80c2faacc4fc88450d27314e,89,7838.88,9.3,1.12,0.00,1.12,Low
530ec6109d11eaaf87999465c6afee01,97,12983.81,10.8,1.03,0.00,1.03,Low
8c16d1f32a54d92897cc437244442e1b,108,5642.6,10.9,0.93,0.00,0.93,Low
0bae85eb84b9fb3bd773911e89288d54,137,7482.21,10.2,0.73,0.00,0.73,Low
33ac3e28642ab8bda860a2f693000e78,34,3661.03,8.7,0.00,0.00,0.00,Low
9c690ceacd5c66731bf443ea810195cb,10,871.8,7.6,0.00,0.00,0.00,Low
b90e891671cffd9557f33a97dc523645,34,4449.0,7.6,0.00,0.00,0.00,Low
f9244d45189d3a3605499abddeade7d5,21,15731.43,15.2,0.00,0.00,0.00,Low
bbf9ad41dca6603e614efcdad7aab8c4,14,7846.0,13.9,0.00,0.00,0.00,Low
e9511df20ccd82658a30c37b7fb343af,22,2096.6,9.6,0.00,0.00,0.00,Low
33cbbec1e7e1044aaf11d152172c776f,15,730.67,8.5,0.00,0.00,0.00,Low
41c2bad7229b0c25e6becf179ebf63ff,20,782.0,4.5,0.00,0.00,0.00,Low
b1fecf4da1fa2689bccffa0121953643,19,3669.64,10.2,0.00,0.00,0.00,Low
a0415d9b25ede3c4b1e477e9916ffc03,10,4044.1,9.0,0.00,0.00,0.00,Low
bc2ac6b95e1accce9858528ee566c17e,18,2045.0,4.6,0.00,0.00,0.00,Low
9d681c7e12db302cb261e721040dde65,13,785.6,9.2,0.00,0.00,0.00,Low
6df688df543f90e9b38f4319e75a9d88,40,1949.96,7.9,0.00,0.00,0.00,Low
d4e4b5192cba4e0e66eb12a9d347239d,12,441.8,13.2,0.00,0.00,0.00,Low
2f4b0d3b9634b647d4edee577d7ebb7e,10,337.9,6.0,0.00,0.00,0.00,Low
671585f5a2af58b6e276bc01003c0d2b,27,1244.0,5.5,0.00,0.00,0.00,Low
8ff1a9df749e454105c55cda13e79143,13,1400.6,12.6,0.00,0.00,0.00,Low
8ab42aa58097fd4668d60cc648225d5f,20,2616.75,10.4,0.00,0.00,0.00,Low
cfd7ddab722b902f7ac5b5f3ba6d723d,12,3385.03,5.4,0.00,0.00,0.00,Low
d4f117125b59ce73c3302f88ee40c458,17,783.29,7.6,0.00,0.00,0.00,Low
1996942dc085d7773ba77a529b163cd0,10,2943.51,11.7,0.00,0.00,0.00,Low
60562ab00b8054280520d390c8c0045c,17,2943.0,10.0,0.00,0.00,0.00,Low
8603f0038fe0e52fedd3382d266723de,10,2355.0,21.2,0.00,0.00,0.00,Low
d66c11a9572221d92fbb8c4897db5f9b,16,776.56,8.6,0.00,0.00,0.00,Low
0ebd97a106433a45a4aebe57c1799778,31,3046.8,9.4,0.00,0.00,0.00,Low
3ca08eeb8d5595949fed424bd3677742,14,1768.87,10.3,0.00,0.00,0.00,Low
6338ea67c41078a46ad99cc009654956,37,2286.09,13.1,0.00,0.00,0.00,Low
cda598c48d7c614bc1cad7d8ff6f0010,17,1118.6,8.0,0.00,0.00,0.00,Low
f44b6f775a2b390380e0e30b5c9d3eee,10,2930.0,8.6,0.00,0.00,0.00,Low
888faa8bfb0b159c37de6d898b961c31,19,2418.3,8.3,0.00,0.00,0.00,Low
aae3bfea055532c57fb453ed3ec80b30,48,3057.92,12.5,0.00,0.00,0.00,Low
3f8034bfc6b8b4135534975d49f04c63,12,1313.9,10.9,0.00,0.00,0.00,Low
4da0e408c99d2fdc2126dc9fce518060,44,3026.0,9.3,0.00,0.00,0.00,Low
8d46553a36e68f95350a200c12f8f2e2,13,746.6,17.3,0.00,0.00,0.00,Low
4b0fdb526525f9890eb145bf1534640e,18,2419.0,9.1,0.00,0.00,0.00,Low
bb135baca94c82fcb731335ad5b04a03,18,1049.8,9.2,0.00,0.00,0.00,Low
b9a03475e6447e631b6799ec8274800f,10,1349.1,10.8,0.00,0.00,0.00,Low
094ced053e257ae8cae57205592d6712,19,1519.2,12.0,0.00,0.00,0.00,Low
bf00385a5f7fc1ef39a13c2e9ee50a5f,29,870.3,5.7,0.00,0.00,0.00,Low
960945e1a9535cbc0cd6ddd35fbe7ae8,28,3381.73,6.1,0.00,0.00,0.00,Low
ff4e2d38692ce827b1a4f4b8196e680d,11,518.9,9.1,0.00,0.00,0.00,Low
77e4abfd739aed9c46480f90f81c0eb4,18,3736.99,10.1,0.00,0.00,0.00,Low
1430239a858e7682bbc43b20758af153,18,660.79,7.6,0.00,0.00,0.00,Low
4305fe92735c8a43d154ff6dd2b8d927,19,2885.9,11.4,0.00,0.00,0.00,Low
9d5604a1f112324ad6b2aa552122e0fb,13,421.5,12.5,0.00,0.00,0.00,Low
ffa6adafb71b807dc13159e26431354c,18,2669.9,9.7,0.00,0.00,0.00,Low
325f3178fb58e2a9778334621eecdbf9,36,981.7,6.4,0.00,0.00,0.00,Low
6f83d9e4da896daae20b9b6b2d3ff8d2,11,765.19,14.8,0.00,0.00,0.00,Low
2c4c47cb51acd5ea5db5e0ae0e26542a,12,2575.9,10.7,0.00,0.00,0.00,Low
6b9b80d53ba3676eafe60268a810b5a1,10,882.7,12.1,0.00,0.00,0.00,Low
55d3daac7c404d59e51c2aa2f4dc5a23,21,4480.6,8.7,0.00,0.00,0.00,Low
788e857f317e53de488d393e65a80f45,11,1210.0,7.3,0.00,0.00,0.00,Low
40d54b51e962dbe09cabbcfd33298dee,30,6785.56,7.3,0.00,0.00,0.00,Low
da6a60cc8cc724fe51be021ff8be779c,12,728.79,7.7,0.00,0.00,0.00,Low
eed78ac17f7f795a19a709745f00cd4e,22,4349.5,9.9,0.00,0.00,0.00,Low
8ed8ea9a57c862f2c18c2fe41f601d56,19,3831.9,8.6,0.00,0.00,0.00,Low
e256a62e0ac58c0edfba09966142d561,12,1474.11,7.8,0.00,0.00,0.00,Low
5b664594895aefb418afaee6d40a9a23,16,1008.8,10.4,0.00,0.00,0.00,Low
768de2a4fc06aacecb9a586ccc30746a,14,475.6,14.8,0.00,0.00,0.00,Low
8a2d12a90e92f012ce5226fc6592b653,18,1594.65,9.1,0.00,0.00,0.00,Low
2d518637f53161b973e01f56ea4bb88e,13,1219.89,13.5,0.00,0.00,0.00,Low
b2a6d334e2833acea353624840e25a0e,25,1650.98,10.6,0.00,0.00,0.00,Low
c3e1abd72a42fe690fcd89cf5720fe29,13,1798.61,4.2,0.00,0.00,0.00,Low
f1fd5ab1181f827ffad998c1a5de7d74,15,7045.99,9.3,0.00,0.00,0.00,Low
3481aa57cd91f9f9d3fa1fa12d9a3bf7,25,1773.03,10.2,0.00,0.00,0.00,Low
fb3cfbc8a86f5d7fbb4d36b8df63f60d,10,1007.3,7.5,0.00,0.00,0.00,Low
1e483cc5c76fef08d3ca05f9a8af7d01,10,171.99,8.4,0.00,0.00,0.00,Low
42fa4ee7240e9b8eb4576358ec142ba7,22,3845.7,6.7,0.00,0.00,0.00,Low
ad273c9eb54ecb4532de4bf75bae9e4e,10,645.0,12.3,0.00,0.00,0.00,Low
c2d70ce2c5d0a2eb75e78668236e6dc8,13,2470.9,8.3,0.00,0.00,0.00,Low
257e61d3251fb5efb9daadddbc2cf7ca,12,7729.0,8.1,0.00,0.00,0.00,Low
141440cad9341e553f8401c574a2aa38,11,1288.2,6.7,0.00,0.00,0.00,Low
08d0949a9a17c027262db1f3c450c26c,12,324.8,14.3,0.00,0.00,0.00,Low
aac51c486b672a9850d59f3e84b1cf88,10,728.28,4.6,0.00,0.00,0.00,Low
431050a06a317f2b38168dec3dcd2b46,12,1487.8,8.7,0.00,0.00,0.00,Low
4978a02ea9c8be7a9b5480680f40334e,18,2356.61,5.1,0.00,0.00,0.00,Low
b1ac6ea7895bc3dd6f0f6f4abbdd2821,40,3139.0,10.1,0.00,0.00,0.00,Low
2b3e4a2a3ea8e01938cabda2a3e5cc79,52,23629.15,8.7,0.00,0.00,0.00,Low
e21a1e8be4715b0fcfd5385643bc49c4,21,703.6,16.6,0.00,0.00,0.00,Low
334cab711dee080b079fa5779b584783,11,1069.7,8.0,0.00,0.00,0.00,Low
41da412d33e8da4f22baf55cb1bde82c,15,862.9,10.1,0.00,0.00,0.00,Low
d1c7fa84e48cfa21a0e595167c1c500e,12,1156.03,11.8,0.00,0.00,0.00,Low
659e8466eb3ff1b0e8740d74fb7bbedd,11,1486.8,9.1,0.00,0.00,0.00,Low
89a51f50b8095ea78d5768f34c13a76f,10,677.16,7.3,0.00,0.00,0.00,Low
cc63f0dd2acba93ffed4fe9f8e0321fa,55,7096.71,8.9,0.00,0.00,0.00,Low
6a38087bc8ad4f89ff453561005f6dea,15,1833.43,10.1,0.00,0.00,0.00,Low
41ab63a91b8b264e8c8780368bf1dd5b,12,2571.95,16.4,0.00,0.00,0.00,Low
52562a9f449c3dc3d53f5f5b9ed74903,14,3266.6,13.4,0.00,0.00,0.00,Low
596849622429351f47b32e6cae1055ff,14,1104.7,5.4,0.00,0.00,0.00,Low
bba74270a87732727b5a3b4fd9ac1c39,36,6001.59,9.6,0.00,0.00,0.00,Low
79ed755314cfe6df0daef2c6cd3022cd,23,3907.5,9.2,0.00,0.00,0.00,Low
3bb548e3cb7f70f28e3f11ee9dce0e59,46,7690.02,10.8,0.00,0.00,0.00,Low
52f9db5cfb423382a2fa5c9e39303202,22,1269.77,10.0,0.00,0.00,0.00,Low
c510bc1718f0f2961eaa42a23330681a,13,12251.0,6.8,0.00,0.00,0.00,Low
d8c7ba53e7e38711eaef8c2849d6d2e1,22,1190.87,8.1,0.00,0.00,0.00,Low
2059c39f76271d4ca3f15b5ffaccc8b8,12,604.9,9.7,0.00,0.00,0.00,Low
3969863bb8af7f72580b3b1ffd3a17b3,12,623.15,10.1,0.00,0.00,0.00,Low
6bbcb8924baf70b7fe2fe2097e8cd407,10,2382.5,12.0,0.00,0.00,0.00,Low
f0e103c63864d5405b958d984b6e94c9,11,951.7,8.6,0.00,0.00,0.00,Low
845e8036c3f7bf62099352f5ed910240,21,1584.6,7.6,0.00,0.00,0.00,Low
525e75a6fb1454a2325ab1734bcec221,10,657.07,6.2,0.00,0.00,0.00,Low
4736e9d642ef4257cd7622516931eb51,16,1078.87,4.7,0.00,0.00,0.00,Low
c5f7e746b7e6d07def6c0dae9903279b,10,1429.0,5.5,0.00,0.00,0.00,Low
e48b04bf1aa1ef711caebeb7aede6180,25,3187.1,10.5,0.00,0.00,0.00,Low
1b1ae47a313a825a7ccceb8e2e30fa9d,11,2243.9,10.7,0.00,0.00,0.00,Low
47efca563408aae19bb7206c2d969ea9,12,2522.0,13.7,0.00,0.00,0.00,Low
14a08204d03bb6b6bde8029f801ae0eb,28,2185.4,8.8,0.00,0.00,0.00,Low
7e26c750b4cb9f6766f58265ff9ebe95,23,1344.3,9.2,0.00,0.00,0.00,Low
f3b80352b986ab4d1057a4b724be19d0,87,10505.1,10.4,0.00,0.00,0.00,Low
3d621842b2ed28e2b474132480edac3c,10,928.91,9.9,0.00,0.00,0.00,Low
49e7217cfe4e427191c378ec626d8737,13,3002.7,16.0,0.00,0.00,0.00,Low
e2c92f9c1c7746d899d18f2e158bbff7,14,1894.7,9.1,0.00,0.00,0.00,Low
05a940b4ecae36cadfd8e93bd9c43257,10,952.0,14.2,0.00,0.00,0.00,Low
b080809eaacb49e5ca07290981472431,11,424.0,10.5,0.00,0.00,0.00,Low
638cba8be1fb599bbb76fd6948351eb3,17,598.2,8.0,0.00,0.00,0.00,Low
3785b653b1b82de85ab47dd139938091,21,1552.0,11.9,0.00,0.00,0.00,Low
b372ee768ed69e46ca8cdbd267aa7a38,63,12630.0,12.4,0.00,0.00,0.00,Low
5bc24d989e71e93c33e50a7782431b0e,17,3148.0,9.1,0.00,0.00,0.00,Low
88cf19ec1fc2c58f161aee259d57142c,14,1372.97,6.4,0.00,0.00,0.00,Low
